read
ID,source,tweetId,label,instance,start,end,tweetText,notes
89,lightTag,'383111645859311616',place name,Kashmir,63,70,Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S,
90,lightTag,'503650192499818496',place name,Napa,95,99,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ",
91,lightTag,'503650192499818496',severity or quantity,Significant,73,84,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ",
92,lightTag,'503650192499818496',severity or quantity,Dozens,60,66,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ",
93,lightTag,'503650192499818496',type of impact,Damage,85,91,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ",
94,lightTag,'503650192499818496',location modifier,In,92,94,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ",
95,lightTag,'503650192499818496',place name,San Francisco Bay Area,36,58,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ",
96,lightTag,'503650192499818496',type of impact,Hurt,67,71,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ",
97,lightTag,'451815810936238080',location modifier,Off,75,78,"sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl",
98,lightTag,'451815810936238080',location modifier,Northern,29,37,"sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl",
99,lightTag,'451815810936238080',place name,Chile,38,43,"sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl",
100,lightTag,'451815810936238080',place name,Northern Chile,79,93,"sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl",
