read
ID,source,tweetId,label,instance,start,end,tweetText,notes
114,lightTag,'382863063818317824',type of impact,injured,109,116,"@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv",
115,lightTag,'451269296379797504',place name,Chile,36,41,"RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake",
116,lightTag,'451269296379797504',type of impact,Tsunami,22,29,"RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake",
117,lightTag,'451269296379797504',location modifier,in,51,53,"RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake",
118,lightTag,'451269296379797504',severity or quantity,5,44,45,"RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake",
119,lightTag,'451269296379797504',type of impact,Dead,46,50,"RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake",
120,lightTag,'451771861857099776',item affected,roads,45,50,RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6,
121,lightTag,'451771861857099776',type of impact,cracked,37,44,RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6,
122,lightTag,'451771861857099776',item affected,throughout country's north,68,94,RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6,
123,lightTag,'451771861857099776',type of impact,damage,52,58,RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6,
124,lightTag,'451771861857099776',place name,Chile,20,25,RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6,
125,lightTag,'451474608571424768',place name,Pacific ocean,69,82,RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??,
126,lightTag,'451474608571424768',type of impact,tsunami,40,47,RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??,
127,lightTag,'451474608571424768',place name,Chile,93,98,RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??,
128,lightTag,'451474608571424768',location modifier,across,62,68,RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??,
129,lightTag,'592305987916320769',place name,after,81,86,kontext_bat: RT WSJ: Google executive Dan Fredinburg killed in Everest avalanche after Nepal earthquake �?? http://t.co/FxC3K1WB3t,
130,lightTag,'592305987916320769',place name,Everest,63,70,kontext_bat: RT WSJ: Google executive Dan Fredinburg killed in Everest avalanche after Nepal earthquake �?? http://t.co/FxC3K1WB3t,
131,lightTag,'592305987916320769',location modifier,in,60,62,kontext_bat: RT WSJ: Google executive Dan Fredinburg killed in Everest avalanche after Nepal earthquake �?? http://t.co/FxC3K1WB3t,
132,lightTag,'592305987916320769',item affected,Dan Fredinburg,38,52,kontext_bat: RT WSJ: Google executive Dan Fredinburg killed in Everest avalanche after Nepal earthquake �?? http://t.co/FxC3K1WB3t,
133,lightTag,'592305987916320769',type of impact,killed,53,59,kontext_bat: RT WSJ: Google executive Dan Fredinburg killed in Everest avalanche after Nepal earthquake �?? http://t.co/FxC3K1WB3t,
134,lightTag,'592305987916320769',type of impact,avalanche,71,80,kontext_bat: RT WSJ: Google executive Dan Fredinburg killed in Everest avalanche after Nepal earthquake �?? http://t.co/FxC3K1WB3t,
135,lightTag,'592305987916320769',place name,Nepal,87,92,kontext_bat: RT WSJ: Google executive Dan Fredinburg killed in Everest avalanche after Nepal earthquake �?? http://t.co/FxC3K1WB3t,
136,lightTag,'451577990619873280',location modifier,on,39,41,RT @dougkammerer: NOW a 7.8 earthquake on LAND in CHILE!! This one may be the worst yet. News coming in now.,
137,lightTag,'451577990619873280',location modifier,in,47,49,RT @dougkammerer: NOW a 7.8 earthquake on LAND in CHILE!! This one may be the worst yet. News coming in now.,
138,lightTag,'451577990619873280',place name,CHILE,50,55,RT @dougkammerer: NOW a 7.8 earthquake on LAND in CHILE!! This one may be the worst yet. News coming in now.,
139,lightTag,'451577990619873280',place name,LAND,42,46,RT @dougkammerer: NOW a 7.8 earthquake on LAND in CHILE!! This one may be the worst yet. News coming in now.,
140,lightTag,'451297994953211904',place name,Chile,31,36,RT @WalterMakaula: 5 deaths in Chile 8.2 earthquake.  Updates throughout the morning @CBSMiami @CBS4SummerK @michaelCBS4,
141,lightTag,'451297994953211904',severity or quantity,5,19,20,RT @WalterMakaula: 5 deaths in Chile 8.2 earthquake.  Updates throughout the morning @CBSMiami @CBS4SummerK @michaelCBS4,
142,lightTag,'451297994953211904',location modifier,in,28,30,RT @WalterMakaula: 5 deaths in Chile 8.2 earthquake.  Updates throughout the morning @CBSMiami @CBS4SummerK @michaelCBS4,
143,lightTag,'451297994953211904',type of impact,deaths,21,27,RT @WalterMakaula: 5 deaths in Chile 8.2 earthquake.  Updates throughout the morning @CBSMiami @CBS4SummerK @michaelCBS4,
144,lightTag,'592268439277981696',location modifier,on,92,94,RT @maulinshah9: #NepalQuake :  -Total 33 tremors in last 24 Hours. -Minor cracks are found on Pashupatinath temple. -#EarthQuakeAgain on 1�??,
145,lightTag,'592268439277981696',severity or quantity,Minor,69,74,RT @maulinshah9: #NepalQuake :  -Total 33 tremors in last 24 Hours. -Minor cracks are found on Pashupatinath temple. -#EarthQuakeAgain on 1�??,
146,lightTag,'592268439277981696',item affected,Pashupatinath temple,95,115,RT @maulinshah9: #NepalQuake :  -Total 33 tremors in last 24 Hours. -Minor cracks are found on Pashupatinath temple. -#EarthQuakeAgain on 1�??,
147,lightTag,'592268439277981696',severity or quantity,33,39,41,RT @maulinshah9: #NepalQuake :  -Total 33 tremors in last 24 Hours. -Minor cracks are found on Pashupatinath temple. -#EarthQuakeAgain on 1�??,
148,lightTag,'592268439277981696',type of impact,cracks,75,81,RT @maulinshah9: #NepalQuake :  -Total 33 tremors in last 24 Hours. -Minor cracks are found on Pashupatinath temple. -#EarthQuakeAgain on 1�??,
149,lightTag,'592268439277981696',place name,Nepal,18,23,RT @maulinshah9: #NepalQuake :  -Total 33 tremors in last 24 Hours. -Minor cracks are found on Pashupatinath temple. -#EarthQuakeAgain on 1�??,
150,lightTag,'384007371833356288',location modifier,40km N of,32,41,"USGS reports a M1.4 #earthquake 40km N of North Nenana, Alaska on 9/28/13 @ 17:20:39 UTC http://t.co/Fmxfkb8fOX #quake",
151,lightTag,'384007371833356288',place name,"North Nenana, Alaska",42,62,"USGS reports a M1.4 #earthquake 40km N of North Nenana, Alaska on 9/28/13 @ 17:20:39 UTC http://t.co/Fmxfkb8fOX #quake",
152,lightTag,'504055562850422784',location modifier,on the,41,47,RT @CityofNapa: 9am Aug 25 status report on the South Napa Earthquake has been posted at http://t.co/aMRmWlHe1l,
153,lightTag,'504055562850422784',location modifier,South,48,53,RT @CityofNapa: 9am Aug 25 status report on the South Napa Earthquake has been posted at http://t.co/aMRmWlHe1l,
154,lightTag,'504055562850422784',place name,Napa,54,58,RT @CityofNapa: 9am Aug 25 status report on the South Napa Earthquake has been posted at http://t.co/aMRmWlHe1l,
155,lightTag,'382864789304664065',location modifier,in,39,41,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
156,lightTag,'382864789304664065',place name,Zalzala Koh,64,75,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
157,lightTag,'382864789304664065',type of impact,emerged,13,20,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
158,lightTag,'382864789304664065',place name,Gwadar,43,49,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
159,lightTag,'382864789304664065',item affected,new Island,2,12,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
160,lightTag,'504367277916311553',item affected,lane,55,59,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
161,lightTag,'504367277916311553',item affected,bridge,41,47,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
162,lightTag,'504367277916311553',type of impact,damage,29,35,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
163,lightTag,'504367277916311553',place name,Napa,36,40,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
164,lightTag,'504367277916311553',type of impact,closure,60,67,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
165,lightTag,'503739322210594817',place name,Napa,99,103,RT @ShannonBrinias: Crazy busy day/night at #CBS13 &amp; our crews out in the field. Thoughts r w #NapaQuake victims-this is a serious blow to �??,
166,lightTag,'503894831975133184',place name,Napa,36,40,-@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea ... http://t.co/2LbJCxEG5i,
167,lightTag,'503894831975133184',location modifier,in,33,35,-@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea ... http://t.co/2LbJCxEG5i,
168,lightTag,'503894831975133184',place name,Meadowbrook Lane,16,32,-@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea ... http://t.co/2LbJCxEG5i,
169,lightTag,'503894831975133184',type of impact,damage,75,81,-@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea ... http://t.co/2LbJCxEG5i,
170,lightTag,'382890319273943041',severity or quantity,330,46,49,meanwhile in Pakistan the death toll rises to 330. #Earthquake,
171,lightTag,'382890319273943041',place name,Pakistan,13,21,meanwhile in Pakistan the death toll rises to 330. #Earthquake,
172,lightTag,'382890319273943041',type of impact,death toll,26,36,meanwhile in Pakistan the death toll rises to 330. #Earthquake,
173,lightTag,'382890319273943041',location modifier,in,10,12,meanwhile in Pakistan the death toll rises to 330. #Earthquake,
174,lightTag,'503712597154091008',place name,Napa Hospital,123,136,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
175,lightTag,'503712597154091008',type of impact,Injured,93,100,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
176,lightTag,'503712597154091008',severity or quantity,90,109,111,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
177,lightTag,'503712597154091008',location modifier,At,120,122,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
178,lightTag,'503712597154091008',place name,USA,14,17,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
179,lightTag,'503712597154091008',severity or quantity,Three Critically,76,92,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
180,lightTag,'592109590625558529',location modifier,Kirtipur,80,88,"Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?",
181,lightTag,'592109590625558529',place name,Nepal,90,95,"Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?",
182,lightTag,'592109590625558529',location modifier,in,77,79,"Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?",
183,lightTag,'593440530542931968',place name,Nepal,26,31,Time of the essence for Nepal victims says UN in $415 million appeal http://t.co/lvr6FZt9ET,
184,lightTag,'593109872637513728',location modifier,from,32,36,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
185,lightTag,'593109872637513728',type of impact,long lines waiting,52,70,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
186,lightTag,'593109872637513728',place name,kathmandu,38,47,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
187,lightTag,'593109872637513728',item affected,gas,75,78,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
188,lightTag,'593109872637513728',place name,nepal,81,86,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
189,lightTag,'384114853863890944',location modifier,24km NW of,32,42,"USGS reports a M4.7 #earthquake 24km NW of Kalumpang, Indonesia on 9/29/13 @ 0:20:03 UTC http://t.co/8COrOAb1bB #quake",
190,lightTag,'384114853863890944',place name,"Kalumpang, Indonesia",43,63,"USGS reports a M4.7 #earthquake 24km NW of Kalumpang, Indonesia on 9/29/13 @ 0:20:03 UTC http://t.co/8COrOAb1bB #quake",
191,lightTag,'504570307416707072',item affected,facilities,127,137,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
192,lightTag,'504570307416707072',type of impact,damage,117,123,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
193,lightTag,'504570307416707072',severity or quantity,many,103,107,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
194,lightTag,'504570307416707072',item affected,wineries,26,34,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
195,lightTag,'504570307416707072',place name,Napa,21,25,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
196,lightTag,'504570307416707072',type of impact,losses,62,68,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
197,lightTag,'504162479199363072',item affected,Woken Up,46,54,Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake http://t.co/nNWKxVUvoP via @techcrunch,
198,lightTag,'504162479199363072',place name,Napa,62,66,Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake http://t.co/nNWKxVUvoP via @techcrunch,
199,lightTag,'454919955390009345',place name,"Iquique, Chile",30,44,"Earthquake 4 mb, 78 km WSW of Iquique, Chile - http://t.co/lRQuJJlbmp #earthquake #quake",
200,lightTag,'454919955390009345',location modifier,78 km WSW of,17,29,"Earthquake 4 mb, 78 km WSW of Iquique, Chile - http://t.co/lRQuJJlbmp #earthquake #quake",
