read
ID,source,tweetId,label,instance,start,end,tweetText,notes
716,lightTag,'498548104430616578',severity or quantity,wide,33,37,Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia http://t.co/1gAZLS3wwm,
717,lightTag,'498548104430616578',type of impact,destruction,38,49,Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia http://t.co/1gAZLS3wwm,
718,lightTag,'498548104430616578',place name,Gya Ladakh,15,25,Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia http://t.co/1gAZLS3wwm,
719,lightTag,'498548104430616578',location modifier,in,12,14,Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia http://t.co/1gAZLS3wwm,
720,lightTag,'501374202449260544',type of impact,dead,4,8,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
721,lightTag,'501374202449260544',location modifier,in,9,11,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
722,lightTag,'501374202449260544',type of impact,displaced,43,52,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
723,lightTag,'501374202449260544',place name,"Nepal, India",12,24,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
724,lightTag,'501374202449260544',severity or quantity,180,0,3,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
725,lightTag,'501374202449260544',severity or quantity,thousands,33,42,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
726,lightTag,'501262673502154752',severity or quantity,At least 28,31,42,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
727,lightTag,'501262673502154752',location modifier,in,15,17,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
728,lightTag,'501262673502154752',place name,UP,106,108,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
729,lightTag,'501262673502154752',location modifier,eastern,98,105,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
730,lightTag,'501262673502154752',severity or quantity,"10,000",54,60,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
731,lightTag,'501262673502154752',type of impact,homeless,66,74,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
732,lightTag,'501262673502154752',place name,North India,18,29,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
733,lightTag,'501262673502154752',type of impact,killed,43,49,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
734,lightTag,'501049193801482241',type of impact,under water,48,59,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
735,lightTag,'501049193801482241',severity or quantity,200,35,38,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
736,lightTag,'501049193801482241',place name,India,61,66,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
737,lightTag,'501049193801482241',place name,Uttar Pradesh,20,33,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
738,lightTag,'501049193801482241',item affected,villages,39,47,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
739,lightTag,'501353679203872768',place name,Nepal,1,6,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
740,lightTag,'501353679203872768',location modifier,in western,96,106,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
741,lightTag,'501353679203872768',place name,Nepal and India,27,42,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
742,lightTag,'501353679203872768',location modifier,in,24,26,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
743,lightTag,'501353679203872768',type of impact,deaths,53,59,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
744,lightTag,'501353679203872768',severity or quantity,180,49,52,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
745,lightTag,'501362750589636609',severity or quantity,At least 9,20,30,RT @NewsPost_India: At least 9 killed as Rapti Ganga Express rams autorickshaw in Bihar: At least nine people ... http://t.co/7xZsl8LhSx,
746,lightTag,'501362750589636609',place name,Bihar,82,87,RT @NewsPost_India: At least 9 killed as Rapti Ganga Express rams autorickshaw in Bihar: At least nine people ... http://t.co/7xZsl8LhSx,
747,lightTag,'501362750589636609',type of impact,killed,31,37,RT @NewsPost_India: At least 9 killed as Rapti Ganga Express rams autorickshaw in Bihar: At least nine people ... http://t.co/7xZsl8LhSx,
748,lightTag,'501362750589636609',location modifier,in,79,81,RT @NewsPost_India: At least 9 killed as Rapti Ganga Express rams autorickshaw in Bihar: At least nine people ... http://t.co/7xZsl8LhSx,
749,lightTag,'501335826748289024',severity or quantity,"More than 11,000",58,74,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
750,lightTag,'501335826748289024',type of impact,Killed,19,25,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
751,lightTag,'501335826748289024',location modifier,in,38,40,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
752,lightTag,'501335826748289024',severity or quantity,Scores,12,18,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
753,lightTag,'501335826748289024',place name,Nepal and India,41,56,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
754,lightTag,'501335826748289024',type of impact,damaged,91,98,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
755,lightTag,'501335826748289024',item affected,homes,75,80,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
756,lightTag,'501297114417094658',severity or quantity,Hundreds,0,8,"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/aumIhHORl3 #cnncomtopstories",
757,lightTag,'501297114417094658',type of impact,dead,9,13,"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/aumIhHORl3 #cnncomtopstories",
758,lightTag,'501297114417094658',place name,"India, Nepal",50,62,"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/aumIhHORl3 #cnncomtopstories",
759,lightTag,'501297114417094658',location modifier,to northern,38,49,"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/aumIhHORl3 #cnncomtopstories",
760,lightTag,'501055810340810752',type of impact,Hit,64,67,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
761,lightTag,'501055810340810752',type of impact,Flood Toll,21,31,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
762,lightTag,'501055810340810752',place name,india,11,16,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
763,lightTag,'501055810340810752',item affected,Villages,55,63,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
764,lightTag,'501055810340810752',severity or quantity,"More Than 1,000",39,54,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
765,lightTag,'501055810340810752',severity or quantity,28,35,37,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
766,lightTag,'501323443925553152',item affected,villages,59,67,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
767,lightTag,'501323443925553152',item affected,straw huts,80,90,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
768,lightTag,'501323443925553152',place name,India,28,33,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
769,lightTag,'501323443925553152',type of impact,deaths,44,50,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
770,lightTag,'501323443925553152',type of impact,maroon,52,58,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
771,lightTag,'501323443925553152',severity or quantity,180,40,43,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
772,lightTag,'501323443925553152',type of impact,sweep away,69,79,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
773,lightTag,'501323443925553152',place name,Nepal,18,23,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
774,lightTag,'501323443925553152',location modifier,in,15,17,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
775,lightTag,'501320494608437250',type of impact,killed,76,82,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
776,lightTag,'501320494608437250',severity or quantity,Dozens,49,55,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
777,lightTag,'501320494608437250',location modifier,in,32,34,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
778,lightTag,'501320494608437250',type of impact,kills,17,22,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
779,lightTag,'501320494608437250',severity or quantity,hundreds,23,31,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
780,lightTag,'501320494608437250',item affected,people,59,65,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
781,lightTag,'501320494608437250',place name,"India, Nepa",35,46,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
782,lightTag,'501323440704331776',type of impact,maroon,52,58,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
783,lightTag,'501323440704331776',item affected,villages,59,67,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
784,lightTag,'501323440704331776',type of impact,sweep away,69,79,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
785,lightTag,'501323440704331776',item affected,straw huts,80,90,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
786,lightTag,'501323440704331776',location modifier,in,15,17,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
787,lightTag,'501323440704331776',place name,Nepal and India,18,33,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
788,lightTag,'501323440704331776',severity or quantity,180,40,43,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
789,lightTag,'501323440704331776',type of impact,deaths,44,50,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
790,lightTag,'501340476650160130',severity or quantity,"More than 11,000",62,78,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
791,lightTag,'501340476650160130',place name,Nepal and India,45,60,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
792,lightTag,'501340476650160130',location modifier,in,42,44,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
793,lightTag,'501340476650160130',item affected,homes,79,84,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
794,lightTag,'501340476650160130',type of impact,Killed,23,29,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
795,lightTag,'501340476650160130',severity or quantity,Scores,16,22,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
796,lightTag,'501109150412066816',place name,India UP,1,9,"#India UP floods kill 28, Centre calls it 'unprecedented'  http://t.co/nQkjUuvSC4",
797,lightTag,'501109150412066816',severity or quantity,28,22,24,"#India UP floods kill 28, Centre calls it 'unprecedented'  http://t.co/nQkjUuvSC4",
798,lightTag,'501109150412066816',type of impact,kill,17,21,"#India UP floods kill 28, Centre calls it 'unprecedented'  http://t.co/nQkjUuvSC4",
799,lightTag,'501386924318539776',place name,India and Nepal,41,56,"At least 400 boats have been deployed in India and Nepal as they started relief efforts, after monsoon floods... http://t.co/jBu9iCffh8",
800,lightTag,'501386924318539776',location modifier,in,38,40,"At least 400 boats have been deployed in India and Nepal as they started relief efforts, after monsoon floods... http://t.co/jBu9iCffh8",
