read
ID,source,tweetId,label,instance,start,end,tweetText,notes
639,lightTag,'501355478199185408',place name,UttarPradesh,72,84,00s dead as monsoon brings chaos 2 northern #India #Nepal  #government #UttarPradesh,
640,lightTag,'501150208391012352',place name,INDIA,10,15,"#TOI #NewsINDIA UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued u... http://t.co/VQlwl1PBWO #Follow #FollowBack",
641,lightTag,'501150208391012352',type of impact,kill,26,30,"#TOI #NewsINDIA UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued u... http://t.co/VQlwl1PBWO #Follow #FollowBack",
642,lightTag,'501150208391012352',severity or quantity,28,31,33,"#TOI #NewsINDIA UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued u... http://t.co/VQlwl1PBWO #Follow #FollowBack",
643,lightTag,'501381693182603265',type of impact,Dead,9,13,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",
644,lightTag,'501381693182603265',severity or quantity,Hundreds,0,8,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",
645,lightTag,'501381693182603265',location modifier,to,38,40,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",
646,lightTag,'501381693182603265',place name,"Northern India, Nepal",41,62,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",
647,lightTag,'501299067444412416',severity or quantity,Dozens,54,60,"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",
648,lightTag,'501299067444412416',item affected,people,64,70,"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",
649,lightTag,'501299067444412416',place name,"India, Nepal",40,52,"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",
650,lightTag,'501299067444412416',type of impact,killed,81,87,"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",
651,lightTag,'501320511402414082',type of impact,killed,74,80,"[Asia] Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding ... http://t.co/wRkdiIxC0N #English #Manado",
652,lightTag,'501320511402414082',place name,"India, Nepal",33,45,"[Asia] Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding ... http://t.co/wRkdiIxC0N #English #Manado",
653,lightTag,'501320511402414082',location modifier,in,30,32,"[Asia] Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding ... http://t.co/wRkdiIxC0N #English #Manado",
654,lightTag,'501320511402414082',severity or quantity,Dozens of,47,56,"[Asia] Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding ... http://t.co/wRkdiIxC0N #English #Manado",
655,lightTag,'501320511402414082',item affected,people,57,63,"[Asia] Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding ... http://t.co/wRkdiIxC0N #English #Manado",
656,lightTag,'501320511402414082',place name,Asia,1,5,"[Asia] Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding ... http://t.co/wRkdiIxC0N #English #Manado",
657,lightTag,'501320511402414082',type of impact,kills,15,20,"[Asia] Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding ... http://t.co/wRkdiIxC0N #English #Manado",
658,lightTag,'501320511402414082',severity or quantity,hundreds,21,29,"[Asia] Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding ... http://t.co/wRkdiIxC0N #English #Manado",
659,lightTag,'501216596560711680',item affected,farmers,9,16,Odisha's farmers suffer huge crop loss in floods http://t.co/fSWpLjoSHf @timesofindia,
660,lightTag,'501216596560711680',severity or quantity,huge,24,28,Odisha's farmers suffer huge crop loss in floods http://t.co/fSWpLjoSHf @timesofindia,
661,lightTag,'501216596560711680',type of impact,crop loss,29,38,Odisha's farmers suffer huge crop loss in floods http://t.co/fSWpLjoSHf @timesofindia,
662,lightTag,'501216596560711680',place name,india,80,85,Odisha's farmers suffer huge crop loss in floods http://t.co/fSWpLjoSHf @timesofindia,
663,lightTag,'501216596560711680',place name,Odisha,0,6,Odisha's farmers suffer huge crop loss in floods http://t.co/fSWpLjoSHf @timesofindia,
664,lightTag,'501111622627491840',place name,UP,0,2,"UP floods kill 28, Centre calls it 'unprecedented' - Times of India: The HinduUP floods kill 28, Centre calls ... http://t.co/7qTYpPRtzJ",
665,lightTag,'501111622627491840',severity or quantity,28,93,95,"UP floods kill 28, Centre calls it 'unprecedented' - Times of India: The HinduUP floods kill 28, Centre calls ... http://t.co/7qTYpPRtzJ",
666,lightTag,'501111622627491840',type of impact,kill,88,92,"UP floods kill 28, Centre calls it 'unprecedented' - Times of India: The HinduUP floods kill 28, Centre calls ... http://t.co/7qTYpPRtzJ",
667,lightTag,'501111622627491840',place name,India,62,67,"UP floods kill 28, Centre calls it 'unprecedented' - Times of India: The HinduUP floods kill 28, Centre calls ... http://t.co/7qTYpPRtzJ",
668,lightTag,'501354938929520640',severity or quantity,180,42,45,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
669,lightTag,'501354938929520640',type of impact,maroon,54,60,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
670,lightTag,'501354938929520640',place name,Katmandu,126,134,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
671,lightTag,'501354938929520640',location modifier,in,15,17,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
672,lightTag,'501354938929520640',place name,Nepal and #India,19,35,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
673,lightTag,'501354938929520640',item affected,straw huts,82,92,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
674,lightTag,'501354938929520640',item affected,villages,61,69,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
675,lightTag,'501354938929520640',type of impact,deaths,46,52,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
676,lightTag,'501354938929520640',type of impact,sweep away,71,81,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
677,lightTag,'498712150328635392',severity or quantity,45,26,28,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
678,lightTag,'498712150328635392',severity or quantity,over 30,30,37,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
679,lightTag,'498712150328635392',item affected,lakh,38,42,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
680,lightTag,'498712150328635392',type of impact,affected,43,51,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
681,lightTag,'498712150328635392',type of impact,toll,12,16,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
682,lightTag,'498712150328635392',place name,India,63,68,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
683,lightTag,'499135625857998848',place name,India,0,5,India: Odisha floods 2014 Situation report 3 http://t.co/jWHH47LBLx #India,
684,lightTag,'499135625857998848',place name,Odisha,7,13,India: Odisha floods 2014 Situation report 3 http://t.co/jWHH47LBLx #India,
685,lightTag,'501040202626768897',severity or quantity,critical,39,47,RT @indiatvnews: Assam flood situation critical http://t.co/7wtvG8uNIM #IndiaTV http://t.co/aTtYIEczFJ,
686,lightTag,'501040202626768897',place name,Assam,17,22,RT @indiatvnews: Assam flood situation critical http://t.co/7wtvG8uNIM #IndiaTV http://t.co/aTtYIEczFJ,
687,lightTag,'501040202626768897',type of impact,flood situation,23,38,RT @indiatvnews: Assam flood situation critical http://t.co/7wtvG8uNIM #IndiaTV http://t.co/aTtYIEczFJ,
688,lightTag,'501290542580236290',place name,India,34,39,"[auto tweet]  Deadly monsoon hits India, Nepal http://t.co/Ja2KFVaTV7 @MarcelCanzona",
689,lightTag,'501290542580236290',place name,Nepal,41,46,"[auto tweet]  Deadly monsoon hits India, Nepal http://t.co/Ja2KFVaTV7 @MarcelCanzona",
690,lightTag,'501288701247229953',place name,Nepal,27,32,"Deadly monsoon hits India, Nepal http://t.co/xHQPYf0A1M #BerryKingin",
691,lightTag,'501288701247229953',place name,India,20,25,"Deadly monsoon hits India, Nepal http://t.co/xHQPYf0A1M #BerryKingin",
692,lightTag,'501354405375918081',place name,Nepal and India,24,39,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
693,lightTag,'501354405375918081',location modifier,in,21,23,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
694,lightTag,'501354405375918081',severity or quantity,180,46,49,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
695,lightTag,'501354405375918081',item affected,villages,65,73,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
696,lightTag,'501354405375918081',type of impact,sweep away,75,85,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
697,lightTag,'501354405375918081',item affected,huts,86,90,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
698,lightTag,'501354405375918081',type of impact,deaths,50,56,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
699,lightTag,'501354405375918081',type of impact,maroon,58,64,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
