read
ID,source,tweetId,label,instance,start,end,tweetText,notes
413,lightTag,'382878439000133633',type of impact,dead,50,54,This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu,
414,lightTag,'382878439000133633',severity or quantity,Hundreds,41,49,This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu,
415,lightTag,'382878439000133633',place name,Balochistan,58,69,This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu,
416,lightTag,'382878439000133633',place name,Pakistan,20,28,This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu,
417,lightTag,'382878439000133633',location modifier,in,55,57,This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu,
418,lightTag,'592296233202556929',place name,Nepal,39,44,So devastating the amount of deaths in Nepal due to the earthquake��?4���5 #prayfornepal,
419,lightTag,'592296233202556929',location modifier,in,36,38,So devastating the amount of deaths in Nepal due to the earthquake��?4���5 #prayfornepal,
420,lightTag,'592296233202556929',type of impact,deaths,29,35,So devastating the amount of deaths in Nepal due to the earthquake��?4���5 #prayfornepal,
421,lightTag,'383230299175260161',location modifier,in,24,26,RT @FoxNews: Death toll in massive #Pakistan earthquake rises to 348 http://t.co/ad2BkwG7gO,
422,lightTag,'383230299175260161',severity or quantity,348,65,68,RT @FoxNews: Death toll in massive #Pakistan earthquake rises to 348 http://t.co/ad2BkwG7gO,
423,lightTag,'383230299175260161',type of impact,Death,13,18,RT @FoxNews: Death toll in massive #Pakistan earthquake rises to 348 http://t.co/ad2BkwG7gO,
424,lightTag,'383230299175260161',place name,Pakistan,36,44,RT @FoxNews: Death toll in massive #Pakistan earthquake rises to 348 http://t.co/ad2BkwG7gO,
425,lightTag,'383790723222364161',place name,SOUTH SANDWICH ISLANDS,51,73,#Earthquake 2013-09-28 02:39:43 (M5.0) EAST OF THE SOUTH SANDWICH ISLANDS -59.5 -19.1 (70fa9) http://t.co/uBN98fFmNj notice,
426,lightTag,'383790723222364161',location modifier,EAST OF,39,46,#Earthquake 2013-09-28 02:39:43 (M5.0) EAST OF THE SOUTH SANDWICH ISLANDS -59.5 -19.1 (70fa9) http://t.co/uBN98fFmNj notice,
427,lightTag,'593830488013467649',place name,Nepal,128,133,RT @OxfamAmerica: Want to do even more to help #NepalQuake survivors? Start your own fundraising page! https://t.co/NrSQRyvrBr #Nepal,
428,lightTag,'503715998286225409',place name,Napa,86,90,RT @FidelRabbit: 6.0 quake last night &amp; hit hardest w/most damage was #wholefoods Napa. That was the bunnies UR gonna kill thumping at the �??,
429,lightTag,'503715998286225409',type of impact,damage,63,69,RT @FidelRabbit: 6.0 quake last night &amp; hit hardest w/most damage was #wholefoods Napa. That was the bunnies UR gonna kill thumping at the �??,
430,lightTag,'503715998286225409',item affected,wholefoods,75,85,RT @FidelRabbit: 6.0 quake last night &amp; hit hardest w/most damage was #wholefoods Napa. That was the bunnies UR gonna kill thumping at the �??,
431,lightTag,'504407254385168384',item affected,furniture,31,40,"RT @WillKane: Enormous pile of furniture, electronics damaged by quake left in Napa High School parking lot. http://t.co/F71Zl5mxYP",
432,lightTag,'504407254385168384',location modifier,in,76,78,"RT @WillKane: Enormous pile of furniture, electronics damaged by quake left in Napa High School parking lot. http://t.co/F71Zl5mxYP",
433,lightTag,'504407254385168384',place name,Napa,79,83,"RT @WillKane: Enormous pile of furniture, electronics damaged by quake left in Napa High School parking lot. http://t.co/F71Zl5mxYP",
434,lightTag,'504407254385168384',item affected,electronics,42,53,"RT @WillKane: Enormous pile of furniture, electronics damaged by quake left in Napa High School parking lot. http://t.co/F71Zl5mxYP",
435,lightTag,'504407254385168384',severity or quantity,Enormous pile,14,27,"RT @WillKane: Enormous pile of furniture, electronics damaged by quake left in Napa High School parking lot. http://t.co/F71Zl5mxYP",
436,lightTag,'504407254385168384',type of impact,damaged,54,61,"RT @WillKane: Enormous pile of furniture, electronics damaged by quake left in Napa High School parking lot. http://t.co/F71Zl5mxYP",
437,lightTag,'504245013308383232',place name,California,34,44,RT @BBCNewsUS: Clean-up begins in California's San Francisco Bay area after Sunday's 6.0 magnitude quake http://t.co/WENH0Rn12e http://t.co�??,
438,lightTag,'504245013308383232',location modifier,San Francisco Bay area,47,69,RT @BBCNewsUS: Clean-up begins in California's San Francisco Bay area after Sunday's 6.0 magnitude quake http://t.co/WENH0Rn12e http://t.co�??,
439,lightTag,'504245013308383232',location modifier,in,31,33,RT @BBCNewsUS: Clean-up begins in California's San Francisco Bay area after Sunday's 6.0 magnitude quake http://t.co/WENH0Rn12e http://t.co�??,
440,lightTag,'383902581681954816',location modifier,in,57,59,"RT @JeromeTaylor: Breaking: USGS reporting another quake in Baluchistan. This time 6.8, 14km depth. 27.263N, 65.587E #Pakistan",
441,lightTag,'383902581681954816',place name,Pakistan,118,126,"RT @JeromeTaylor: Breaking: USGS reporting another quake in Baluchistan. This time 6.8, 14km depth. 27.263N, 65.587E #Pakistan",
442,lightTag,'383902581681954816',place name,Baluchistan,60,71,"RT @JeromeTaylor: Breaking: USGS reporting another quake in Baluchistan. This time 6.8, 14km depth. 27.263N, 65.587E #Pakistan",
443,lightTag,'592700432167895040',item affected,civil society,26,39,"RT @NRC_Egeland: Nepalese civil society is by far the biggest responder in #NepalEarthquake, but once again largely ignored by internationa�??",
444,lightTag,'592700432167895040',place name,Nepal,76,81,"RT @NRC_Egeland: Nepalese civil society is by far the biggest responder in #NepalEarthquake, but once again largely ignored by internationa�??",
445,lightTag,'451352756830236672',type of impact,deaths,2,8,5 deaths have been confirmed in 8.2 magnitude earthquake that hit Chile. #TwitterNewsChat,
446,lightTag,'451352756830236672',severity or quantity,5,0,1,5 deaths have been confirmed in 8.2 magnitude earthquake that hit Chile. #TwitterNewsChat,
447,lightTag,'451352756830236672',place name,Chile,66,71,5 deaths have been confirmed in 8.2 magnitude earthquake that hit Chile. #TwitterNewsChat,
448,lightTag,'593421375198470145',place name,Nepal,87,92,@surprisethere http://t.co/OGgZN4bR1h Really interesting read in light of the horrific Nepal earthquake.,
449,lightTag,'593614162867003392',place name,Nepal,63,68,"Again, Aftershock! Was it aftershock or really an earthquale? #NepalQuake",
450,lightTag,'592329142344880128',item affected,old buildings,54,67,"RT @kundadixit: Most new high rises in #Kathmandu ok, old buildings down. Temples reduced to rubble.",
451,lightTag,'592329142344880128',type of impact,reduced to rubble,82,99,"RT @kundadixit: Most new high rises in #Kathmandu ok, old buildings down. Temples reduced to rubble.",
452,lightTag,'592329142344880128',location modifier,in,36,38,"RT @kundadixit: Most new high rises in #Kathmandu ok, old buildings down. Temples reduced to rubble.",
453,lightTag,'592329142344880128',type of impact,down,68,72,"RT @kundadixit: Most new high rises in #Kathmandu ok, old buildings down. Temples reduced to rubble.",
454,lightTag,'592329142344880128',item affected,Temples,74,81,"RT @kundadixit: Most new high rises in #Kathmandu ok, old buildings down. Temples reduced to rubble.",
455,lightTag,'592329142344880128',place name,Kathmandu,40,49,"RT @kundadixit: Most new high rises in #Kathmandu ok, old buildings down. Temples reduced to rubble.",
456,lightTag,'592334866823294977',place name,Nepal,27,32,RT @RITURATHAUR: #IndiawithNepal Kudos to Indian PM..  Super proud of him.. http://t.co/UCL6H5VL5F,
457,lightTag,'592334866823294977',place name,India,18,23,RT @RITURATHAUR: #IndiawithNepal Kudos to Indian PM..  Super proud of him.. http://t.co/UCL6H5VL5F,
458,lightTag,'592873478719668224',place name,Nepal,78,83,Did you know Seismographs near Charlotte were able to detect vibrations from #NepalEarthquake? More at 10:14. http://t.co/loDCEp4my2,
459,lightTag,'592873478719668224',place name,Charlotte,31,40,Did you know Seismographs near Charlotte were able to detect vibrations from #NepalEarthquake? More at 10:14. http://t.co/loDCEp4my2,
460,lightTag,'592873478719668224',location modifier,near,26,30,Did you know Seismographs near Charlotte were able to detect vibrations from #NepalEarthquake? More at 10:14. http://t.co/loDCEp4my2,
461,lightTag,'593696441471668224',type of impact,daed,25,29,think of Nepal over 5000 daed my by more that isnot climate change its natur whatis next not even mother nature can help that how it is,
462,lightTag,'593696441471668224',severity or quantity,over 5000,15,24,think of Nepal over 5000 daed my by more that isnot climate change its natur whatis next not even mother nature can help that how it is,
463,lightTag,'593696441471668224',place name,Nepal,9,14,think of Nepal over 5000 daed my by more that isnot climate change its natur whatis next not even mother nature can help that how it is,
464,lightTag,'504087927358750720',item affected,wineries,5,13,"Napa wineries assess damage after earthquake. MORE: http://t.co/YRNWnpfxKl #11Alive http://t.co/imzX8iAcuW"" ONE SAD DAY IN ""DRUNK HEAVEN""",
465,lightTag,'504087927358750720',place name,Napa,0,4,"Napa wineries assess damage after earthquake. MORE: http://t.co/YRNWnpfxKl #11Alive http://t.co/imzX8iAcuW"" ONE SAD DAY IN ""DRUNK HEAVEN""",
466,lightTag,'504087927358750720',type of impact,damage,21,27,"Napa wineries assess damage after earthquake. MORE: http://t.co/YRNWnpfxKl #11Alive http://t.co/imzX8iAcuW"" ONE SAD DAY IN ""DRUNK HEAVEN""",
467,lightTag,'383363744379588608',place name,Miyagi Coast,12,24,"[Epicenter] Miyagi Coast [Max Shindo] 1 (2013-9-27, 7:44) http://t.co/fUXRZPxRk2 #earthquake #jpquake",
468,lightTag,'451256241588031488',place name,Chile,85,90,RT @ForoChavista: #VIDEO de @TeleSurTV: Al menos cinco muertos tras fuerte sismo en #Chile &gt; http://t.co/PR9ySbLHsD  @mofigueira13 @jorge03�??,
469,lightTag,'383125870291853313',severity or quantity,Rises Past 300,27,41,Toll in Quake in #Pakistan Rises Past 300 http://t.co/pnGpwrxdbg #Earthquake,
470,lightTag,'383125870291853313',type of impact,Toll,0,4,Toll in Quake in #Pakistan Rises Past 300 http://t.co/pnGpwrxdbg #Earthquake,
471,lightTag,'383125870291853313',place name,Pakistan,18,26,Toll in Quake in #Pakistan Rises Past 300 http://t.co/pnGpwrxdbg #Earthquake,
472,lightTag,'383125870291853313',location modifier,in,14,16,Toll in Quake in #Pakistan Rises Past 300 http://t.co/pnGpwrxdbg #Earthquake,
473,lightTag,'592320497544613888',place name,Asia,101,105,"RT @FoxNews: #NepalQuake: At least 101 killed after 7.8 quake strikes Nepal, sparking tremors across Asia http://t.co/8BPVME4BjT http://t.c�??",
474,lightTag,'592320497544613888',type of impact,killed,39,45,"RT @FoxNews: #NepalQuake: At least 101 killed after 7.8 quake strikes Nepal, sparking tremors across Asia http://t.co/8BPVME4BjT http://t.c�??",
475,lightTag,'592320497544613888',severity or quantity,At least 101,26,38,"RT @FoxNews: #NepalQuake: At least 101 killed after 7.8 quake strikes Nepal, sparking tremors across Asia http://t.co/8BPVME4BjT http://t.c�??",
476,lightTag,'592320497544613888',place name,Nepal,70,75,"RT @FoxNews: #NepalQuake: At least 101 killed after 7.8 quake strikes Nepal, sparking tremors across Asia http://t.co/8BPVME4BjT http://t.c�??",
477,lightTag,'384860484643475456',place name,Pakistan,36,44,#PAKISTAN: #NASA releases images of Pakistan's '#Earthquake #Island'  | http://t.co/wBKdQFT7Fu | c #SCIENCE | RT |``,
478,lightTag,'384860484643475456',location modifier,of,33,35,#PAKISTAN: #NASA releases images of Pakistan's '#Earthquake #Island'  | http://t.co/wBKdQFT7Fu | c #SCIENCE | RT |``,
479,lightTag,'384860484643475456',place name,PAKISTAN,1,9,#PAKISTAN: #NASA releases images of Pakistan's '#Earthquake #Island'  | http://t.co/wBKdQFT7Fu | c #SCIENCE | RT |``,
480,lightTag,'382929068024668160',place name,Pakistan,20,28,@TheIslamicUmmah: #Pakistan scrambles to reach quake victims http://t.co/pH0Hc9n3xy #Aljazeera Inna Lillah wa inna ilayhi rajioon Ameen,
481,lightTag,'503670320981487617',location modifier,in,34,36,The latest on damaging earthquake in California http://t.co/sryyClwDhD #tcot,
482,lightTag,'503670320981487617',type of impact,damaging,14,22,The latest on damaging earthquake in California http://t.co/sryyClwDhD #tcot,
483,lightTag,'503670320981487617',place name,California,37,47,The latest on damaging earthquake in California http://t.co/sryyClwDhD #tcot,
484,lightTag,'383010540848951296',place name,"Atka, Alaska",26,38,"#Earthquake at 113km S of Atka, Alaska 2.7 M. Detph 22.1 Km. - 2013-09-25 19:12:34 UTC http://t.co/Kmj5KkuQ8g",
485,lightTag,'383010540848951296',location modifier,113km S of,15,25,"#Earthquake at 113km S of Atka, Alaska 2.7 M. Detph 22.1 Km. - 2013-09-25 19:12:34 UTC http://t.co/Kmj5KkuQ8g",
486,lightTag,'592695939619520513',item affected,people,61,67,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
487,lightTag,'592695939619520513',type of impact,sleeping outdoors,78,95,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
488,lightTag,'592695939619520513',place name,Nepal,39,44,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
489,lightTag,'592695939619520513',location modifier,from,33,37,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
490,lightTag,'592695939619520513',severity or quantity,three days,128,138,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
491,lightTag,'593058057724108800',item affected,people,97,103,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
492,lightTag,'593058057724108800',severity or quantity,6,95,96,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
493,lightTag,'593058057724108800',type of impact,fatalities,64,74,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
494,lightTag,'593058057724108800',location modifier,from,104,108,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
495,lightTag,'593058057724108800',location modifier,in,75,77,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
496,lightTag,'593058057724108800',place name,Assam,109,114,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
497,lightTag,'593058057724108800',item affected,Indian,57,63,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
498,lightTag,'593058057724108800',severity or quantity,13,54,56,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
499,lightTag,'593058057724108800',place name,Nepal,78,83,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
500,lightTag,'383889868423581696',place name,pakistan,87,95,Magnitude 6.8 #quake strikes Pakistan - USGS. See more news on http://t.co/cK4yjj127w #pakistan #earthquake,
