read
ID,source,tweetId,label,instance,start,end,tweetText,notes
230,lightTag,'384822141012942849',place name,Southern Alaska,18,33,#earthquake M1.8: Southern Alaska http://t.co/ivyGaJIiqh,
231,lightTag,'503665373397270528',item affected,buildings,41,50,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube",
232,lightTag,'503665373397270528',location modifier,downtown,18,26,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube",
233,lightTag,'503665373397270528',place name,Napa,27,31,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube",
234,lightTag,'503665373397270528',type of impact,damages,33,40,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube",
235,lightTag,'382908026966900737',place name,Balochistan,59,70,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
236,lightTag,'382908026966900737',type of impact,new island,46,56,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
237,lightTag,'382908026966900737',severity or quantity,400,5,8,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
238,lightTag,'382908026966900737',type of impact,dead,9,13,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
239,lightTag,'382908026966900737',item affected,people,14,20,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
240,lightTag,'504818216301232128',place name,California,59,69,RT @RyanTronier: Nearly a billion dollars of wine lost to #CaliforniaEarthQuake http://t.co/158LALWbGK http://t.co/Rz0Jek2yUl,
241,lightTag,'504818216301232128',item affected,wine,45,49,RT @RyanTronier: Nearly a billion dollars of wine lost to #CaliforniaEarthQuake http://t.co/158LALWbGK http://t.co/Rz0Jek2yUl,
242,lightTag,'504818216301232128',type of impact,lost,50,54,RT @RyanTronier: Nearly a billion dollars of wine lost to #CaliforniaEarthQuake http://t.co/158LALWbGK http://t.co/Rz0Jek2yUl,
243,lightTag,'504818216301232128',severity or quantity,Nearly a billion dollars,17,41,RT @RyanTronier: Nearly a billion dollars of wine lost to #CaliforniaEarthQuake http://t.co/158LALWbGK http://t.co/Rz0Jek2yUl,
244,lightTag,'503767296897454080',place name,SouthNapa,105,114,"RT @liliankim7: ABC7 News Special Napa Earthquake coverage starting at 10pm, continuing until midnight. #SouthNapaQuake",
245,lightTag,'503767296897454080',place name,Napa,34,38,"RT @liliankim7: ABC7 News Special Napa Earthquake coverage starting at 10pm, continuing until midnight. #SouthNapaQuake",
246,lightTag,'451793058582257664',place name,Chile,85,90,( #Ronald_Diiaz ) Per?� convocar?� a Consejo de Seguridad Nacional tras terremoto en Chile: As... http://t.co/clVj4wUmSY ( Via: #YOMismo ),
247,lightTag,'383122537850212352',severity or quantity,350,42,45,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
248,lightTag,'383122537850212352',place name,Balochistan,14,25,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
249,lightTag,'383122537850212352',location modifier,of,11,13,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
250,lightTag,'383122537850212352',type of impact,Death,0,5,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
251,lightTag,'383122537850212352',place name,Pakistan,75,83,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
252,lightTag,'384216706329374720',place name,California,36,46,"#earthquake M2.2: Long Valley area, California http://t.co/UNwsZRBTQH",
253,lightTag,'384216706329374720',location modifier,Long Valley area,18,34,"#earthquake M2.2: Long Valley area, California http://t.co/UNwsZRBTQH",
254,lightTag,'451690195583119360',place name,Chile,42,47,#Teamfollowback #RT Earthquake aftermath: Chile learns from 2010 quake missteps (+video) - Christian Science Monitor http://t.co/fw7ENGX1go,
255,lightTag,'451578878012968960',severity or quantity,10 km,96,101,RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,
256,lightTag,'451578878012968960',location modifier,in,52,54,RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,
257,lightTag,'451578878012968960',type of impact,quake ,46,52,RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,
258,lightTag,'451578878012968960',place name,Chile,56,61,RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,
259,lightTag,'504847613774942208',place name,County,51,57,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
260,lightTag,'504847613774942208',type of impact,Damage,41,47,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
261,lightTag,'504847613774942208',location modifier,in,48,50,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
262,lightTag,'504847613774942208',severity or quantity,Significant,28,39,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
263,lightTag,'504847613774942208',place name,Napa,0,4,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
264,lightTag,'504847613774942208',place name,the Bay Area,98,110,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
265,lightTag,'592340255748988928',place name,Nepal,51,56,RT @TimesNow: Delhi Metro services hit due to the #NepalEarthquake https://t.co/HBgJhGbiKK,
266,lightTag,'592340255748988928',type of impact,hit,35,38,RT @TimesNow: Delhi Metro services hit due to the #NepalEarthquake https://t.co/HBgJhGbiKK,
267,lightTag,'592340255748988928',item affected,Delhi Metro services,14,34,RT @TimesNow: Delhi Metro services hit due to the #NepalEarthquake https://t.co/HBgJhGbiKK,
268,lightTag,'383136085649260544',place name,Balochistan,18,29,RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 �?? #Pakistan . Prayers are good but they want food &amp; Shelter�??,
269,lightTag,'383136085649260544',place name,Pakistan,85,93,RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 �?? #Pakistan . Prayers are good but they want food &amp; Shelter�??,
270,lightTag,'383136085649260544',severity or quantity,nears 400,47,56,RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 �?? #Pakistan . Prayers are good but they want food &amp; Shelter�??,
271,lightTag,'383136085649260544',type of impact,death toll,36,46,RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 �?? #Pakistan . Prayers are good but they want food &amp; Shelter�??,
272,lightTag,'503999388864114688',place name,Napa,20,24,Drone footage shows Napa quake damage:  http://t.co/vXJXeOBOyJ via @virollweb,
273,lightTag,'503999388864114688',type of impact,damage,31,37,Drone footage shows Napa quake damage:  http://t.co/vXJXeOBOyJ via @virollweb,
274,lightTag,'593501207051669504',place name,Nepal,50,55,Do you await the Awaited One? #GoharShahi #Nepal #NepalEarthquake #HELPNEPAL #earthquake #EndTimesSigns #MountEverest,
275,lightTag,'593501207051669504',place name,MountEverest,105,117,Do you await the Awaited One? #GoharShahi #Nepal #NepalEarthquake #HELPNEPAL #earthquake #EndTimesSigns #MountEverest,
276,lightTag,'593501207051669504',place name,NEPAL,71,76,Do you await the Awaited One? #GoharShahi #Nepal #NepalEarthquake #HELPNEPAL #earthquake #EndTimesSigns #MountEverest,
277,lightTag,'592694491116625921',place name,Nepal,1,6,#Nepal families cremating the bodies of their family members in the fields  Photo: Niranjan Shrestha - @AP http://t.co/BLwQjhIiCK,
278,lightTag,'592694491116625921',item affected,families,7,15,#Nepal families cremating the bodies of their family members in the fields  Photo: Niranjan Shrestha - @AP http://t.co/BLwQjhIiCK,
279,lightTag,'503702675800985601',type of impact,destroying,85,95,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
280,lightTag,'503702675800985601',item affected,wine region,67,78,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
281,lightTag,'503702675800985601',place name,California,40,50,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
282,lightTag,'503702675800985601',severity or quantity,thousands,96,105,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
283,lightTag,'503702675800985601',type of impact,hits,62,66,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
284,lightTag,'503702675800985601',item affected,bottles and barrels of wine,109,136,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
285,lightTag,'382978487046246400',type of impact,Death,13,18,RT @FoxNews: Death toll in #Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,
286,lightTag,'382978487046246400',place name,Pakistan,28,36,RT @FoxNews: Death toll in #Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,
287,lightTag,'382978487046246400',location modifier,in,24,26,RT @FoxNews: Death toll in #Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,
288,lightTag,'382978487046246400',severity or quantity,182,57,60,RT @FoxNews: Death toll in #Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,
289,lightTag,'503737198186090496',place name,California,75,85,RT @RuptlyNewsroom: USA: CA rattled by destruction of magnitude 6.1 quake #Californiaearthquake https://t.co/hXhnwYH0YP,
290,lightTag,'503737198186090496',place name,USA,20,23,RT @RuptlyNewsroom: USA: CA rattled by destruction of magnitude 6.1 quake #Californiaearthquake https://t.co/hXhnwYH0YP,
291,lightTag,'503737198186090496',place name,CA,25,27,RT @RuptlyNewsroom: USA: CA rattled by destruction of magnitude 6.1 quake #Californiaearthquake https://t.co/hXhnwYH0YP,
292,lightTag,'503737198186090496',type of impact,destruction,39,50,RT @RuptlyNewsroom: USA: CA rattled by destruction of magnitude 6.1 quake #Californiaearthquake https://t.co/hXhnwYH0YP,
293,lightTag,'593069297225838592',severity or quantity,Serious,19,26,#NepalQuakeRelief  Serious logistical problem. Ineffectiveness of the government and dirty politics C K Lal next http://t.co/G5ZAaLJrZs,
294,lightTag,'593069297225838592',type of impact,logistical problem,27,45,#NepalQuakeRelief  Serious logistical problem. Ineffectiveness of the government and dirty politics C K Lal next http://t.co/G5ZAaLJrZs,
295,lightTag,'593069297225838592',place name,Nepal,1,6,#NepalQuakeRelief  Serious logistical problem. Ineffectiveness of the government and dirty politics C K Lal next http://t.co/G5ZAaLJrZs,
296,lightTag,'593350027977756672',item affected,Landslides,37,47,Earthquake-Hit Nepal at High Risk of Landslides in Coming Weeks: Study: The threat of landslides and mudslides... http://t.co/6Mw1VvVxtE,
297,lightTag,'593350027977756672',place name,Nepal,15,20,Earthquake-Hit Nepal at High Risk of Landslides in Coming Weeks: Study: The threat of landslides and mudslides... http://t.co/6Mw1VvVxtE,
298,lightTag,'382839945104093184',severity or quantity,250+,0,4,250+ souls died in the earthquake and people jumping for miraculous island... Sad and funny at the same time. #earthquake,
299,lightTag,'382839945104093184',item affected,souls,5,10,250+ souls died in the earthquake and people jumping for miraculous island... Sad and funny at the same time. #earthquake,
300,lightTag,'382839945104093184',type of impact,died,11,15,250+ souls died in the earthquake and people jumping for miraculous island... Sad and funny at the same time. #earthquake,
